case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c40-large-c2deficit1,large,c2deficit,0,old,16342,0,0,0,0,0,0.0,1299.0,0.9623,39,350,1299.0,140,-563166951,
c40-large-c2deficit1,large,c2deficit,0,new,16695,0,0,0,0,0,0.0,1299.0,0.9623,39,350,1299.0,134,-563166951,same
c40-large-c2deficit1,large,c2deficit,1,old,13044,0,0,0,0,0,0.0,1293.0,0.9623,47,347,1293.0,140,2028448049,
c40-large-c2deficit1,large,c2deficit,1,new,12910,0,0,0,0,0,0.0,1293.0,0.9623,47,347,1293.0,120,2028448049,
c41-large-c42pair0,large,c42pair,0,old,21348,0,0,0,0,0,0.0,1513.0,0.9778,53,617,1513.0,169,-2102561634,
c41-large-c42pair0,large,c42pair,0,new,21630,0,0,0,0,0,0.0,1513.0,0.9778,53,617,1513.0,165,-2102561634,same
c41-large-c42pair0,large,c42pair,1,old,22190,0,0,0,0,0,0.0,1513.0,0.9778,53,617,1513.0,180,-2102561634,
c41-large-c42pair0,large,c42pair,1,new,22058,0,0,0,0,0,0.0,1513.0,0.9778,53,617,1513.0,178,-2102561634,
c42-large-c42pair1,large,c42pair,0,old,12248,0,0,0,0,0,0.0,1516.0,0.9346,55,619,1516.0,176,-1053284748,
c42-large-c42pair1,large,c42pair,0,new,11888,0,0,0,0,0,0.0,1516.0,0.9346,55,619,1516.0,165,-1053284748,same
c42-large-c42pair1,large,c42pair,1,old,12108,0,0,0,0,0,0.0,1516.0,0.9346,55,619,1516.0,194,-1053284748,
c42-large-c42pair1,large,c42pair,1,new,12091,0,0,0,0,0,0.0,1516.0,0.9346,55,619,1516.0,140,-1053284748,
r01-golden,large,real,0,old,18514,0,0,0,0,0,0.0,8154.0,1.0000,32,377,8154.0,2190,-843968576,
r01-golden,large,real,0,new,17591,0,0,0,0,0,0.0,8154.0,1.0000,32,377,8154.0,2079,-843968576,same
r01-golden,large,real,1,old,16389,0,0,0,0,0,0.0,8082.0,1.0000,40,391,8082.0,1992,1704066406,
r01-golden,large,real,1,new,15061,0,0,0,0,0,0.0,8154.0,1.0000,32,377,8154.0,1942,-843968576,
r02-sample,large,real,0,old,16581,0,0,0,0,1,9000.0,2647.0,0.9032,43,284,11647.0,1685,-1243564702,
r02-sample,large,real,0,new,15803,0,0,0,0,1,9000.0,2647.0,0.9032,43,284,11647.0,1722,-1243564702,same
r02-sample,large,real,1,old,12980,0,0,0,0,1,9000.0,2675.0,0.9032,37,280,11675.0,1533,659943174,
r02-sample,large,real,1,new,12004,0,0,0,0,1,9000.0,2675.0,0.9032,37,280,11675.0,1496,659943174,
r03-blocked_covu,large,real,0,old,14725,0,0,0,0,4,40000.0,3829.0,1.0000,49,287,43829.0,1221,1792908895,
r03-blocked_covu,large,real,0,new,11803,0,0,0,0,4,40000.0,3829.0,1.0000,49,287,43829.0,1113,1792908895,same
r03-blocked_covu,large,real,1,old,12700,0,0,0,0,4,40000.0,3829.0,1.0000,49,287,43829.0,1203,1792908895,
r03-blocked_covu,large,real,1,new,11910,0,0,0,0,4,40000.0,3829.0,1.0000,49,287,43829.0,1157,1792908895,
r04-sept2026,large,real,0,old,16351,0,0,0,0,0,0.0,5189.0,1.0000,15,400,5189.0,1459,742576201,
r04-sept2026,large,real,0,new,17036,0,0,0,0,0,0.0,5189.0,1.0000,15,400,5189.0,1740,742576201,same
r04-sept2026,large,real,1,old,16277,0,0,0,0,0,0.0,5189.0,1.0000,15,400,5189.0,1440,742576201,
r04-sept2026,large,real,1,new,16577,0,0,0,0,0,0.0,5189.0,1.0000,15,400,5189.0,1558,742576201,
