case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c34-large-infeasible1,large,infeasible,0,old,33132,0,0,0,0,126,1259000.0,854.0,0.9494,309,539,1259854.0,243,-510546470,
c34-large-infeasible1,large,infeasible,0,new,31735,0,0,0,0,126,1259000.0,854.0,0.9494,309,539,1259854.0,176,-510546470,same
c34-large-infeasible1,large,infeasible,1,old,45812,1,0,0,0,124,1240000.0,730.0,0.9494,350,472,1240730.0,184,-771720486,
c34-large-infeasible1,large,infeasible,1,new,47172,1,0,0,0,124,1240000.0,730.0,0.9494,350,472,1240730.0,204,-771720486,
c35-large-wishheavy0,large,wishheavy,0,old,8518,0,0,0,0,33,330000.0,2264.0,0.9570,63,541,332264.0,127,580499310,
c35-large-wishheavy0,large,wishheavy,0,new,8792,0,0,0,0,33,330000.0,2264.0,0.9570,63,541,332264.0,108,580499310,same
c35-large-wishheavy0,large,wishheavy,1,old,5223,0,0,0,0,33,330000.0,2263.0,0.9570,58,540,332263.0,98,960876625,
c35-large-wishheavy0,large,wishheavy,1,new,5220,0,0,0,0,33,330000.0,2263.0,0.9570,58,540,332263.0,166,960876625,
c36-large-wishheavy1,large,wishheavy,0,old,12869,0,0,0,0,39,390000.0,2341.0,0.9677,56,600,392341.0,454,-462164532,
c36-large-wishheavy1,large,wishheavy,0,new,12379,0,0,0,0,39,390000.0,2341.0,0.9677,56,600,392341.0,392,-462164532,same
c36-large-wishheavy1,large,wishheavy,1,old,11321,0,0,0,0,39,390000.0,2336.0,0.9677,66,598,392336.0,454,-567889757,
c36-large-wishheavy1,large,wishheavy,1,new,11348,0,0,0,0,39,390000.0,2336.0,0.9677,66,598,392336.0,667,-567889757,
c37-large-forbidden0,large,forbidden,0,old,10115,0,0,0,0,0,0.0,1321.0,0.9540,49,334,1321.0,206,-931671775,
c37-large-forbidden0,large,forbidden,0,new,9874,0,0,0,0,0,0.0,1321.0,0.9540,49,334,1321.0,82,-931671775,same
c37-large-forbidden0,large,forbidden,1,old,10118,0,0,0,0,0,0.0,1321.0,0.9540,49,334,1321.0,80,-931671775,
c37-large-forbidden0,large,forbidden,1,new,10064,0,0,0,0,0,0.0,1321.0,0.9540,49,334,1321.0,80,-931671775,
c38-large-forbidden1,large,forbidden,0,old,12484,0,0,0,0,0,0.0,1207.0,0.9429,43,317,1207.0,90,-2016488391,
c38-large-forbidden1,large,forbidden,0,new,12423,0,0,0,0,0,0.0,1207.0,0.9429,43,317,1207.0,82,-2016488391,same
c38-large-forbidden1,large,forbidden,1,old,11918,0,0,0,0,0,0.0,1202.0,0.9429,41,314,1202.0,96,2034181263,
c38-large-forbidden1,large,forbidden,1,new,12159,0,0,0,0,0,0.0,1202.0,0.9429,41,314,1202.0,96,2034181263,
c39-large-c2deficit0,large,c2deficit,0,old,11299,0,0,0,0,0,0.0,1273.0,0.9326,41,340,1273.0,106,706917558,
c39-large-c2deficit0,large,c2deficit,0,new,11293,0,0,0,0,0,0.0,1273.0,0.9326,41,340,1273.0,108,706917558,same
c39-large-c2deficit0,large,c2deficit,1,old,11105,0,0,0,0,0,0.0,1273.0,0.9326,41,340,1273.0,98,706917558,
c39-large-c2deficit0,large,c2deficit,1,new,11252,0,0,0,0,0,0.0,1273.0,0.9326,41,340,1273.0,96,706917558,
c40-large-c2deficit1,large,c2deficit,0,old,16914,0,0,0,0,0,0.0,1299.0,0.9623,39,350,1299.0,96,-563166951,
